id,voted06,voted08,voted09,voted10,voted11,voted12,voted13,voted14,age,race_afam,race_hispanic,race_other,race_white,female
2126738,0,1,0,0,0,0,0,0,57,0,0,1,0,1
417075,0,0,0,0,0,0,0,0,25,0,0,0,1,1
1495113,0,1,0,0,0,0,0,0,27,0,0,0,1,1
559639,0,1,0,0,0,0,0,0,29,0,0,0,1,1
2268740,0,0,0,0,0,0,0,0,64,0,0,0,1,1
1996132,0,1,0,0,0,0,0,0,25,0,0,0,1,0
1367414,0,0,0,0,0,0,0,0,25,0,0,0,1,0
494932,1,1,0,0,0,0,0,0,44,0,0,0,1,1
1758197,1,1,0,1,0,0,0,0,26,0,0,0,1,0
1484659,1,1,0,1,0,0,0,1,29,0,0,0,1,0
1632772,1,1,0,1,0,0,0,0,78,0,0,0,1,1
604661,0,0,0,0,0,0,0,0,25,1,0,0,0,1
1012468,1,0,0,0,0,0,0,0,61,0,0,0,1,1
1542864,0,0,0,0,0,0,0,0,36,0,0,0,1,1
1913806,1,0,0,0,0,0,0,0,28,0,0,0,1,0
920161,1,0,0,0,0,0,0,0,25,0,0,0,1,0
1948444,0,1,0,0,0,0,0,1,26,0,0,0,1,1
2137182,0,0,0,0,0,0,0,0,32,0,0,0,1,1
535130,0,1,0,0,0,0,0,0,25,0,0,0,1,1
1514214,0,0,0,0,0,0,0,0,25,0,0,0,1,1
469628,0,1,0,0,0,0,0,0,47,0,0,0,1,1
2317296,0,0,0,0,0,0,0,0,22,0,0,0,1,0
933600,0,0,0,0,0,0,0,0,24,0,0,0,1,0
2365943,0,1,0,1,0,0,0,1,25,0,0,0,1,0
1131169,0,1,0,0,0,0,0,0,27,0,0,0,1,0
2267722,0,1,0,0,0,0,0,0,34,0,0,0,1,1
1426283,0,0,0,1,0,0,0,0,25,0,0,0,1,0
167645,0,0,0,0,0,0,0,0,34,0,0,0,1,1
2033486,0,0,0,0,0,0,0,0,54,0,0,0,1,1
2346445,1,1,0,1,0,0,0,0,29,0,0,0,1,0
1000973,0,0,0,0,0,0,0,0,29,0,0,0,1,0
275585,0,1,0,0,0,0,0,0,26,0,0,0,1,0
486064,0,0,0,0,0,0,0,0,21,0,0,0,1,1
1178165,1,1,0,1,0,0,0,0,50,0,0,0,1,1
419470,0,0,0,0,0,0,0,0,35,0,0,0,1,1
100567,0,0,0,0,0,0,0,0,25,0,0,0,1,0
865015,0,0,0,0,0,0,0,0,24,0,0,0,1,1
1200841,0,0,0,0,0,0,0,0,47,0,0,0,1,1
494742,1,0,0,0,0,0,0,0,33,0,0,0,1,1
1126485,0,0,0,0,0,0,0,0,29,0,0,0,1,0
768224,1,1,0,0,0,0,0,0,28,0,0,0,1,0
2199623,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1775322,1,0,0,0,0,0,0,0,72,0,0,0,1,1
1775974,0,0,0,0,0,0,0,0,34,0,0,0,1,1
307506,1,1,0,0,0,0,0,0,41.814,0,0,0,1,1
2363106,0,0,0,0,0,0,0,0,58,0,0,0,1,1
701986,0,1,0,1,0,0,0,0,52,0,0,1,0,1
906310,1,1,0,0,0,0,0,0,29,0,0,0,1,1
75666,0,1,0,0,0,0,0,0,24,0,0,0,1,1
68072,0,1,0,0,0,0,0,1,25,0,0,0,1,1
1959802,1,1,0,0,0,0,0,0,66,0,0,0,1,1
1305498,0,0,0,0,0,0,0,0,25,0,0,0,1,1
270710,0,1,0,0,0,0,0,0,29,0,0,0,1,0
1318500,0,1,0,1,0,0,0,0,30,1,0,0,0,1
2425457,1,0,0,0,0,0,0,0,30,0,0,0,1,1
1903382,0,0,0,0,0,0,0,0,21,0,0,0,1,0
2287605,0,0,0,0,0,0,0,0,56,0,0,0,1,1
1689074,0,0,0,0,0,0,0,0,21,0,0,0,1,1
319073,0,1,0,0,0,0,0,0,54,0,0,0,1,1
245902,0,0,0,0,0,0,0,0,27,0,0,0,1,1
876671,0,0,0,0,0,0,0,0,24,0,0,0,1,0
713282,0,0,0,0,0,0,0,1,34,0,0,0,1,1
2378103,0,1,0,1,0,0,0,1,29,0,0,0,1,1
834523,0,0,0,0,0,0,0,0,33,0,0,0,1,1
1960454,1,1,0,0,0,0,0,0,26,0,0,0,1,1
1888285,0,1,0,1,0,0,0,1,53,0,0,1,0,0
1421359,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1285340,0,0,0,0,0,0,0,0,27,0,0,0,1,0
58429,0,0,0,0,0,0,0,0,34,0,0,0,1,1
1244709,1,1,0,0,0,0,0,0,27,0,0,0,1,0
2290072,1,0,0,0,0,0,0,0,31,0,0,0,1,1
1552015,0,1,0,0,0,0,0,0,24,0,0,0,1,0
1811397,1,1,0,1,0,0,0,0,40,0,0,0,1,1
1558350,0,0,0,1,0,0,0,0,47,0,0,0,1,1
964031,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1760700,0,0,0,0,0,0,0,0,83,0,0,0,1,1
1915269,0,0,0,0,0,0,0,0,21,0,0,0,1,1
248696,0,0,0,0,0,0,0,0,44,0,0,0,1,1
2040333,1,1,0,0,0,0,0,0,45,0,0,1,0,1
1736787,1,0,0,0,0,0,0,0,40,0,0,0,1,1
2128619,0,0,0,0,0,0,0,0,26,0,0,0,1,1
1830225,0,0,0,0,0,0,0,0,23,0,0,0,1,1
1612595,0,0,0,0,0,0,0,0,39,0,0,0,1,1
416714,0,0,0,0,0,0,0,0,21,0,0,0,1,0
1769992,0,0,0,0,0,0,0,0,57,0,0,0,1,1
1106317,0,1,0,0,0,0,0,0,41,0,0,1,0,0
1849967,0,0,0,1,0,0,0,0,22,0,0,0,1,1
1263663,0,0,0,0,0,0,0,0,28,0,0,0,1,1
216800,0,1,0,0,0,0,0,0,24,0,0,0,1,1
1964968,0,0,0,0,0,0,0,0,25,0,0,0,1,1
2246820,0,0,0,0,0,0,0,0,33,0,0,0,1,1
1966241,0,1,0,0,0,0,0,0,56,0,0,0,1,1
1238105,0,0,0,0,0,0,0,0,75,0,0,0,1,1
719157,0,0,0,0,0,0,0,0,37,0,0,0,1,1
1932644,0,0,0,0,0,0,0,0,38,0,0,0,1,1
199451,0,0,0,0,0,0,0,0,26,1,0,0,0,0
1948884,1,1,0,0,0,0,0,0,87,0,0,0,1,1
2066171,0,0,0,0,0,0,0,0,40,0,0,0,1,1
52285,0,0,0,0,0,0,0,0,21,0,0,0,1,0
2169602,1,1,0,0,0,0,0,0,31,0,0,0,1,1
134041,0,0,0,0,0,0,0,0,43,0,0,0,1,1
2178774,0,0,0,0,0,0,0,0,60,0,0,0,1,1
1865731,0,0,0,0,0,0,0,0,27,0,0,0,1,0
888064,0,1,0,0,0,0,0,0,36,0,0,0,1,1
1677013,0,0,0,0,0,0,0,0,21,0,0,0,1,1
1305385,0,1,0,0,0,0,0,0,25,0,0,0,1,0
129486,1,1,0,1,0,0,0,0,76,0,0,0,1,1
1871222,0,0,0,0,0,0,0,0,24,0,0,0,1,0
332592,0,1,0,0,0,0,0,0,32,0,0,0,1,1
1453898,0,0,0,0,0,0,0,0,78,0,0,0,1,1
2101088,0,0,0,0,0,0,0,0,24,0,0,0,1,1
1235079,1,1,0,1,0,0,0,0,30,0,0,0,1,1
33210,1,1,0,0,0,0,0,0,32,0,0,0,1,1
2057286,0,1,0,0,0,0,0,0,47,0,0,0,1,1
1309006,0,0,0,1,0,0,0,0,28,0,0,0,1,1
2081721,1,0,0,0,0,0,0,0,36,0,0,0,1,1
1923725,0,1,0,0,0,0,0,0,29,0,0,0,1,1
617292,0,1,0,0,0,0,0,0,37,0,0,0,1,1
976690,0,1,0,0,0,0,0,0,27,0,0,0,1,0
846334,0,0,0,0,0,0,0,0,29,0,0,0,1,0
239241,0,1,0,0,0,0,0,0,24,0,0,0,1,0
1390268,1,1,0,0,0,0,0,0,63,0,0,0,1,1
1429306,0,1,0,0,0,0,0,0,28,0,0,0,1,0
886084,1,1,0,1,0,0,0,0,32,0,0,0,1,1
404546,0,0,0,0,0,0,0,0,32,0,0,0,1,1
1783948,1,0,0,0,0,0,0,0,55,0,0,0,1,1
1775518,0,0,0,0,0,0,0,0,38,0,0,0,1,1
2090243,0,0,0,1,0,0,0,0,22,0,0,0,1,1
300912,0,0,0,1,0,0,0,0,23,0,0,0,1,0
532728,0,0,0,0,0,0,0,0,45,0,0,0,1,1
2169841,0,0,0,0,0,0,0,0,21,0,0,0,1,0
781344,0,1,0,0,0,0,0,0,25,0,0,0,1,0
276081,0,0,0,0,0,0,0,0,76,0,0,0,1,1
1187837,1,0,0,0,0,0,0,0,45,1,0,0,0,1
2324143,1,1,0,0,0,0,0,0,52,0,0,0,1,1
2207508,0,0,0,0,0,0,0,0,32,1,0,0,0,0
143442,1,1,0,1,0,0,0,1,77,0,0,0,1,1
1222055,0,0,0,0,0,0,0,0,29,0,0,0,1,1
1672489,0,0,0,0,0,0,0,0,24,0,0,1,0,1
1679572,0,0,0,0,0,0,0,0,33,0,0,1,0,0
263765,0,0,0,0,0,0,0,0,28,0,0,0,1,1
2135350,1,1,0,0,0,0,0,0,30,1,0,0,0,1
1264865,1,1,0,0,0,0,0,0,26,0,0,0,1,0
496735,0,0,0,1,0,0,0,0,22,0,0,0,1,1
1262966,1,1,0,1,0,0,0,0,79,0,0,0,1,1
303848,0,0,0,0,0,0,0,0,33,0,0,1,0,1
1681442,0,0,0,1,0,0,0,0,43,0,0,0,1,1
1136143,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1410887,0,0,0,0,0,0,0,0,58,0,0,1,0,1
619770,0,1,0,0,0,0,0,1,58,0,0,0,1,1
847010,0,0,0,0,0,0,0,0,25,0,0,0,1,0
848693,0,1,0,1,0,0,0,0,53,0,0,0,1,1
341295,0,0,0,0,0,0,0,0,24,0,0,0,1,0
309658,0,0,0,0,0,0,0,0,69,0,0,1,0,0
827528,1,0,0,0,0,0,0,0,26,0,0,0,1,0
596328,1,1,0,0,0,0,0,0,38,0,0,0,1,1
446533,0,1,0,0,0,0,0,0,25,0,0,0,1,1
1763777,0,0,0,0,0,0,0,0,25,0,0,0,1,0
2056456,0,0,0,0,0,0,0,0,54,1,0,0,0,1
380619,0,0,0,0,0,0,0,0,28,0,0,0,1,1
2308212,0,0,0,0,0,0,0,0,23,0,0,0,1,1
2083369,0,0,0,1,0,0,0,0,22,0,0,0,1,1
148803,1,1,0,0,0,0,0,0,46,0,0,0,1,1
643985,0,0,0,0,0,0,0,0,24,0,0,0,1,0
570891,0,1,0,1,0,0,0,0,57,0,0,0,1,1
1243963,0,1,0,0,0,0,0,0,34,0,0,0,1,1
1963807,0,0,0,0,0,0,0,0,23,0,0,0,1,0
779361,0,0,0,0,0,0,0,0,40,0,0,1,0,0
2093767,0,0,0,0,0,0,0,0,25,0,0,0,1,0
2191400,0,0,0,0,0,0,0,0,25,0,0,0,1,0
880790,0,0,0,0,0,0,0,0,28,0,0,0,1,0
1471999,0,1,0,0,0,0,0,0,28,0,0,0,1,1
362824,0,0,0,0,0,0,0,0,58,0,0,0,1,1
1126902,1,0,0,0,0,0,0,0,62,0,0,0,1,1
1815719,1,1,0,0,0,0,0,0,42,0,0,0,1,1
482746,0,0,0,0,0,0,0,0,21,0,0,0,1,1
771560,1,1,0,0,0,0,0,0,44,0,0,1,0,0
1372269,0,0,0,0,0,0,0,0,51,0,0,0,1,1
404262,0,0,0,0,0,0,0,0,26,0,0,0,1,0
535761,0,0,0,0,0,0,0,0,28,0,1,0,0,0
2406773,0,0,0,0,0,0,0,0,28,0,0,0,1,1
2252883,0,1,0,0,0,0,0,0,24,0,0,0,1,0
948288,0,1,0,0,0,0,0,0,27,0,0,0,1,0
976422,0,0,0,0,0,0,0,1,71,0,0,0,1,1
504166,0,0,0,0,0,0,0,0,60,0,0,1,0,0
2114112,0,0,0,0,0,0,0,1,23,0,0,0,1,0
2230591,0,0,0,0,0,0,0,0,33,0,0,0,1,1
1693441,0,0,0,0,0,0,0,0,34,0,0,0,1,1
1540549,0,0,0,0,0,0,0,1,22,0,0,0,1,0
110140,0,0,0,1,0,0,0,0,25,0,0,0,1,1
1033476,0,0,0,0,0,0,0,0,34,0,0,1,0,1
1308259,1,1,0,1,0,0,0,1,50,0,0,0,1,1
2054377,1,1,0,1,0,0,0,0,27,0,0,1,0,0
2415222,1,0,0,0,0,0,0,0,42,0,0,0,1,1
693152,0,0,0,0,0,0,0,0,44,0,0,1,0,1
2062596,0,0,0,0,0,0,0,0,21,0,0,0,1,0
1193014,0,0,0,0,0,0,0,0,24,1,0,0,0,1
1289922,0,0,0,0,0,0,0,0,88,0,0,0,1,1
1433245,1,1,0,0,0,0,0,0,49,0,0,0,1,1
724378,0,0,0,0,0,0,0,0,28,0,0,0,1,0
55047,0,0,0,0,0,0,0,0,90,0,0,0,1,1
176631,0,0,0,0,0,0,0,0,32,0,0,0,1,1
664891,0,0,0,0,0,0,0,0,30,0,0,0,1,1
1603667,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1228725,0,0,0,0,0,0,0,0,31,0,0,0,1,1
1222249,0,0,0,0,0,0,0,1,35,0,0,1,0,0
449634,0,1,0,0,0,0,0,0,31,0,0,0,1,1
1629547,0,1,0,0,0,0,0,0,26,0,0,0,1,0
1097004,0,1,0,0,0,0,0,0,31,0,0,0,1,1
1772771,0,0,0,0,0,0,0,0,23,0,0,0,1,0
858822,0,0,0,0,0,0,0,0,48,0,0,0,1,1
1889818,0,0,0,0,0,0,0,0,53,0,0,0,1,1
290776,0,1,0,0,0,0,0,1,27,0,0,0,1,1
108739,1,1,0,0,0,0,0,0,30,0,0,0,1,1
610118,0,0,0,0,0,0,0,0,22,0,0,0,1,0
1723677,0,1,0,0,0,0,0,0,25,0,0,0,1,0
1078039,0,0,0,0,0,0,0,0,24,0,0,0,1,0
2295022,1,1,0,0,0,0,0,0,80,0,0,0,1,1
1280909,1,0,0,0,0,0,0,0,29,0,0,0,1,0
60793,0,1,0,0,0,0,0,0,38,0,0,0,1,1
1390358,0,0,0,1,0,0,0,0,23,0,0,0,1,1
1722930,0,0,0,0,0,0,0,0,30,0,0,1,0,0
2389416,0,0,0,0,0,0,0,0,32,0,0,0,1,1
1900423,0,0,0,0,0,0,0,0,47,0,0,0,1,1
1969400,0,1,0,0,0,0,0,0,28,0,0,0,1,1
386527,0,0,0,0,0,0,0,0,26,0,0,0,1,1
1777726,0,0,0,0,0,0,0,0,24,0,0,0,1,0
1815494,0,0,0,0,0,0,0,0,37,0,1,0,0,1
909082,0,1,0,1,0,0,0,0,47,1,0,0,0,0
1592364,0,0,0,0,0,0,0,0,22,0,1,0,0,1
680862,1,1,0,0,0,0,0,1,67,0,0,1,0,0
156248,0,0,0,0,0,0,0,0,23,0,0,0,1,0
583470,0,0,0,0,0,0,0,0,20,0,0,0,1,1
2112192,0,1,0,0,0,0,0,1,56,0,0,1,0,1
1365050,0,0,0,1,0,0,0,0,23,0,0,0,1,1
1742836,1,0,0,0,0,0,0,0,37,0,0,0,1,1
2019191,1,0,0,0,0,0,0,0,37,0,0,0,1,1
841443,0,0,0,0,0,0,0,0,28,1,0,0,0,0
962044,1,0,0,0,0,0,0,0,80,0,0,0,1,1
2110413,0,0,0,0,0,0,0,0,23,0,0,0,1,0
399098,1,0,0,0,0,0,0,0,27,0,0,0,1,1
2062449,0,0,0,0,0,0,0,0,24,1,0,0,0,1
1673488,0,0,0,0,0,0,0,0,36,0,0,1,0,1
1413239,1,0,0,0,0,0,0,0,81,0,0,0,1,1
636606,1,1,0,0,0,0,0,0,27,0,0,0,1,1
851419,1,1,0,0,0,0,0,0,54,0,1,0,0,1
1971053,0,0,0,0,0,0,0,0,22,0,0,0,1,0
1712756,0,1,0,1,0,0,0,0,24,0,0,0,1,1
1162108,1,0,0,0,0,0,0,0,26,0,0,0,1,0
1440545,0,0,0,0,0,0,0,0,34,0,0,0,1,1
300085,0,0,0,0,0,0,0,0,22,0,0,0,1,1
2107837,0,0,0,0,0,0,0,0,24,0,0,0,1,0
487516,0,0,0,0,0,0,0,0,57,0,0,0,1,1
638513,0,0,0,0,0,0,0,0,90,0,0,1,0,0
1621923,0,0,0,0,0,0,0,1,27,0,0,1,0,1
2127334,0,0,0,0,0,0,0,0,39,0,1,0,0,1
141120,1,0,0,0,0,0,0,0,30,0,0,0,1,1
2021880,1,1,0,0,0,0,0,0,43,0,0,0,1,1
1720177,0,1,0,0,0,0,0,0,62,0,0,0,1,1
1722804,0,0,0,0,0,0,0,0,28,0,0,0,1,1
1795175,1,1,0,0,0,0,0,0,67,0,0,0,1,1
1828886,1,1,0,0,0,0,0,0,55,0,0,0,1,1
714003,0,1,0,1,0,0,0,1,45,1,0,0,0,1
1289175,1,1,0,0,0,0,0,0,39,0,0,0,1,1
1715840,0,1,0,0,0,0,0,0,24,0,0,0,1,0
149906,0,1,0,0,0,0,0,0,54,0,0,0,1,1
1641337,0,0,0,0,0,0,0,0,34,0,0,0,1,1
2393599,0,1,0,0,0,0,0,0,28,0,0,0,1,1
821487,0,0,0,0,0,0,0,0,26,0,0,0,1,0
2027919,0,1,0,0,0,0,0,0,29,0,0,0,1,1
1207024,0,0,0,0,0,0,0,0,20,0,0,0,1,0
205896,0,0,0,0,0,0,0,0,34,0,0,0,1,1
400367,0,0,0,0,0,0,0,0,21,0,0,0,1,1
1780113,0,0,0,0,0,0,0,0,42,0,0,0,1,1
1906812,0,0,0,0,0,0,0,0,59,0,0,0,1,1
620692,1,0,0,0,0,0,0,0,29,1,0,0,0,0
1161306,0,1,0,0,0,0,0,1,32,0,0,0,1,1
1062494,1,1,0,0,0,0,0,0,56,0,0,0,1,1
798643,1,1,0,0,0,0,0,0,50,0,0,0,1,1
886344,1,1,0,1,0,0,0,0,27,0,0,0,1,1
2217732,0,0,0,1,0,0,0,0,22,0,0,0,1,0
676101,0,0,0,0,0,0,0,0,34,0,0,0,1,1
665867,0,0,0,0,0,0,0,0,42,0,1,0,0,1
695248,0,0,0,0,0,0,0,0,24,0,0,0,1,1
1351259,0,0,0,0,0,0,0,0,32,0,1,0,0,0
1904502,1,1,0,0,0,0,0,0,27,0,0,0,1,1
344214,1,0,0,1,0,0,0,0,27,0,0,0,1,0
2294762,1,0,0,0,0,0,0,0,26,0,0,0,1,0
2164765,0,0,0,0,0,0,0,0,43,0,0,1,0,1
2098273,0,0,0,0,0,0,0,0,60,0,0,1,0,1
1896692,1,0,0,0,0,0,0,0,43,0,0,0,1,1
2426589,0,0,0,0,0,0,0,0,31,0,0,0,1,1
2107442,0,1,0,0,0,0,0,1,31,0,0,0,1,1
2335723,1,1,0,1,0,0,0,1,66,0,0,0,1,1
1561863,0,0,0,0,0,0,0,1,57,0,0,1,0,1
229377,0,0,0,0,0,0,0,0,57,1,0,0,0,1
522398,0,0,0,0,0,0,0,0,27,0,0,0,1,1
396411,0,0,0,0,0,0,0,0,20,0,0,0,1,0
2165211,1,0,0,0,0,0,0,0,62,0,0,0,1,1
712953,1,1,0,0,0,0,0,0,49,0,0,0,1,1
1140475,0,0,0,0,0,0,0,0,43,0,0,0,1,1
643537,0,0,0,0,0,0,0,0,21,0,0,0,1,1
1964652,0,1,0,0,0,0,0,0,34,0,0,0,1,1
406287,0,1,0,0,0,0,0,0,24,0,0,0,1,0
1952612,0,0,0,0,0,0,0,0,22,0,0,0,1,1
392131,0,1,0,0,0,0,0,0,26,0,0,0,1,0
132330,0,0,0,0,0,0,0,0,37,0,0,0,1,1
410379,1,1,0,0,0,0,0,0,60,0,0,0,1,1
369085,0,0,0,0,0,0,0,0,24,0,0,0,1,0
2270948,0,0,0,0,0,0,0,0,34,0,0,0,1,1
2033266,0,0,0,0,0,0,0,0,31,0,0,0,1,1
539584,1,0,0,0,0,0,0,0,29,0,0,0,1,1
1426328,0,0,0,0,0,0,0,0,43,0,0,1,0,0
1401201,1,1,0,0,0,0,0,0,26,0,0,0,1,0
984453,0,0,0,0,0,0,0,0,27,0,0,0,1,1
529275,0,0,0,1,0,0,0,0,52,0,0,0,1,1
17758,1,1,0,0,0,0,0,0,43,0,0,0,1,1
436501,0,0,0,0,0,0,0,0,67,0,0,0,1,1
914961,1,1,0,1,0,0,0,0,47,0,0,0,1,1
673588,0,1,0,0,0,0,0,0,30,0,0,0,1,1
432828,0,0,0,0,0,0,0,0,68,0,0,0,1,1
1390164,0,0,0,0,0,0,0,0,44,0,0,0,1,1
1317900,1,1,0,1,0,0,0,0,43,0,0,0,1,1
778655,0,1,0,0,0,0,0,0,29,0,0,0,1,1
1897851,0,0,0,1,0,0,0,0,90,0,0,1,0,0
1232673,0,0,0,0,0,0,0,0,51,0,0,0,1,1
1631659,0,0,0,1,0,0,0,0,27,0,0,0,1,0
1531704,0,0,0,0,0,0,0,0,26,1,0,0,0,0
1509445,0,0,0,0,0,0,0,0,23,0,0,0,1,1
435513,1,1,0,1,0,0,0,0,29,0,0,0,1,0
485651,1,1,0,1,0,0,0,0,80,0,0,0,1,1
121325,1,0,0,0,0,0,0,0,73,0,0,0,1,1
1952620,0,1,0,0,0,0,0,0,25,0,0,0,1,0
276415,1,0,0,0,0,0,0,0,41,0,0,0,1,1
286147,0,0,0,0,0,0,0,0,21,0,0,0,1,1
406209,0,0,0,0,0,0,0,0,54,0,0,0,1,1
1258740,0,1,0,0,0,0,0,0,25,0,0,0,1,0
1648296,0,1,0,0,0,0,0,0,29,0,0,1,0,1
338278,0,1,0,0,0,0,0,0,26,0,0,0,1,1
1166772,0,1,0,0,0,0,0,0,27,0,0,0,1,0
1673598,0,0,0,0,0,0,0,0,23,0,0,0,1,0
1492639,0,0,0,0,0,0,0,0,23,0,0,0,1,1
1951275,0,0,0,0,0,0,0,0,32,0,0,0,1,1
1303659,0,1,0,1,0,0,0,0,25,0,0,0,1,0
234314,1,0,0,0,0,0,0,1,29,0,0,0,1,0
2067387,0,1,0,1,0,0,0,0,29,1,0,0,0,0
1056334,0,0,0,0,0,0,0,0,86,0,0,0,1,1
1529932,0,0,0,0,0,0,0,0,24,0,0,0,1,1
2051058,1,1,0,1,0,0,0,1,75,1,0,0,0,1
1483402,1,0,0,0,0,0,0,0,39,0,0,0,1,1
1847088,0,0,0,0,0,0,0,0,40,0,0,0,1,1
530280,0,0,0,0,0,0,0,0,25,0,0,1,0,1
2389368,0,0,0,0,0,0,0,0,21,1,0,0,0,1
2087609,0,0,0,0,0,0,0,0,36,0,0,0,1,1
432429,0,0,0,0,0,0,0,0,26,0,0,0,1,1
1504179,0,0,0,0,0,0,0,0,22,0,0,0,1,0
2191555,1,0,0,0,0,0,0,0,26,0,0,0,1,0
2340081,0,0,0,0,0,0,0,0,33,0,0,0,1,1
2175478,0,1,0,0,0,0,0,0,29,0,0,0,1,1
2134901,0,1,0,0,0,0,0,0,50,0,0,0,1,1
272291,1,1,0,0,0,0,0,0,28,0,0,0,1,1
1442675,0,1,0,0,0,0,0,0,25,0,0,0,1,1
2199657,0,0,0,0,0,0,0,0,24,0,0,0,1,1
1900632,0,0,0,0,0,0,0,0,29,0,0,0,1,1
731866,0,1,0,0,0,0,0,0,29,1,0,0,0,0
475559,0,1,0,0,0,0,0,1,50,0,0,0,1,1
1632989,0,0,0,0,0,0,0,0,25,0,0,0,1,0
2261778,0,0,0,0,0,0,0,1,35,0,0,0,1,1
128546,0,0,0,0,0,0,0,0,25,0,0,0,1,1
1582438,0,0,0,0,0,0,0,0,21,0,0,0,1,0
2017309,0,0,0,0,0,0,0,0,49,0,0,1,0,0
901609,1,1,0,0,0,0,0,0,86,0,0,0,1,1
602172,0,0,0,0,0,0,0,0,30,0,0,0,1,1
2281371,0,0,0,0,0,0,0,0,47,0,0,1,0,0
1662855,0,1,0,0,0,0,0,0,29,0,0,0,1,1
2326466,0,1,0,1,0,0,0,0,58,0,1,0,0,1
2390843,1,1,0,1,0,0,0,0,64,0,0,1,0,1
2418511,1,1,0,0,0,0,0,0,32,0,0,1,0,0
2398812,0,1,0,0,0,0,0,0,27,0,0,0,1,0
99104,0,1,0,0,0,0,0,1,27,0,0,0,1,0
1642334,0,1,0,1,0,0,0,0,28,0,0,0,1,0
1981384,0,0,0,0,0,0,0,0,49,0,0,0,1,1
1109751,0,1,0,0,0,0,0,0,26,0,0,0,1,1
1887053,0,0,0,0,0,0,0,0,22,1,0,0,0,1
453762,1,1,0,1,0,0,0,1,85,0,0,0,1,1
2073760,0,0,0,0,0,0,0,0,24,0,0,0,1,0
213426,1,1,0,0,0,0,0,0,49,0,0,0,1,1
1029628,0,0,0,0,0,0,0,0,24,0,0,0,1,0
1304064,0,1,0,0,0,0,0,0,24,0,0,0,1,1
1108468,0,1,0,0,0,0,0,0,32,0,0,0,1,1
575170,0,0,0,0,0,0,0,0,23,0,0,0,1,1
69800,1,1,0,0,0,0,0,1,77,0,0,0,1,1
2027770,0,0,0,0,0,0,0,1,57,0,0,0,1,1
1988254,0,1,0,0,0,0,0,0,29,1,0,0,0,1
2178246,0,1,0,0,0,0,0,0,61,0,0,0,1,1
1668363,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1941622,0,0,0,0,0,0,0,0,46,0,0,1,0,1
577916,1,0,0,1,0,0,0,1,54,0,0,0,1,1
316643,1,1,0,1,0,0,0,1,67,1,0,0,0,0
709963,0,1,0,0,0,0,0,0,24,0,0,1,0,1
1570111,0,0,0,0,0,0,0,0,25,0,0,0,1,0
1111366,1,0,0,0,0,0,0,0,49,0,0,0,1,1
370649,1,1,0,0,0,0,0,0,34,0,0,0,1,1
915499,1,0,0,0,0,0,0,0,27,0,0,0,1,0
1177589,0,0,0,0,0,0,0,0,30,0,0,0,1,1
732774,0,0,0,0,0,0,0,0,26,0,0,0,1,0
2157713,0,0,0,0,0,0,0,0,23,0,0,0,1,0
1537903,1,0,0,0,0,0,0,0,38,0,0,0,1,1
823777,0,0,0,0,0,0,0,0,24,0,0,0,1,0
819759,0,1,0,0,0,0,0,0,24,0,0,0,1,1
1863677,0,0,0,0,0,0,0,0,33,0,0,0,1,1
2255409,0,1,0,1,0,0,0,0,27,0,0,0,1,1
1711443,0,0,0,0,0,0,0,0,61,0,0,0,1,1
1670229,1,0,0,0,0,0,0,0,84,0,0,0,1,1
2185708,1,1,0,0,0,0,0,0,27,0,0,0,1,0
2283687,0,0,0,0,0,0,0,0,29,0,0,0,1,0
2016540,0,1,0,1,0,0,0,1,36,0,0,0,1,1
10291,0,0,0,0,0,0,0,0,28,0,0,0,1,1
256224,0,0,0,0,0,0,0,0,25,0,0,1,0,0
2212857,1,1,0,1,0,0,0,0,59,0,0,0,1,1
1461485,0,0,0,1,0,0,0,0,29,0,0,0,1,1
16132,0,0,0,0,0,0,0,0,32,0,0,1,0,0
1029266,0,0,0,0,0,0,0,0,30,0,0,0,1,1
127293,0,0,0,0,0,0,0,0,33,0,0,0,1,1
1149425,1,1,0,1,0,0,0,0,32,0,0,0,1,1
2159470,0,0,0,0,0,0,0,0,21,0,0,0,1,0
731619,1,1,0,0,0,0,0,0,59,0,0,0,1,1
93228,1,0,0,0,0,0,0,0,26,0,0,0,1,0
1102700,1,1,0,0,0,0,0,0,26,0,0,0,1,0
352483,0,0,0,0,0,0,0,0,20,0,0,0,1,1
773323,1,0,0,0,0,0,0,0,29,0,0,0,1,0
513428,1,0,0,0,0,0,0,0,45,0,0,0,1,1
1257808,1,1,0,0,0,0,0,0,85,0,0,0,1,1
2295720,0,0,0,0,0,0,0,0,20,0,0,0,1,1
674118,0,0,0,0,0,0,0,0,22,0,1,0,0,0
1782794,0,1,0,0,0,0,0,0,43,0,0,0,1,1
1358325,1,1,0,0,0,0,0,0,60,0,0,0,1,1
2144940,1,1,0,0,0,0,0,0,88,0,0,0,1,1
1623793,0,0,0,0,0,0,0,0,31,0,0,1,0,0
1515142,1,0,0,0,0,0,0,0,65,0,0,0,1,1
570577,1,0,0,0,0,0,0,0,28,0,0,0,1,0
