id,treat,voted06,voted08,voted09,voted10,voted11,voted12,voted13,voted14,age,race_afam,race_hispanic,race_other,race_white,female
1794951,1,0,0,0,0,0,0,0,0,57,0,0,0,1,1
1444786,1,0,0,0,0,0,0,0,0,27,0,0,0,1,0
2394170,1,1,1,0,0,0,0,0,0,47,0,0,0,1,1
1225279,1,1,0,0,0,0,0,0,0,27,0,0,0,1,0
2067346,1,0,1,0,0,0,0,0,0,87,0,0,0,1,1
1319595,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1688846,1,0,1,0,0,0,0,0,0,55,0,0,0,1,1
179963,1,0,0,0,0,0,0,0,0,41,0,0,0,1,1
1518695,1,1,1,0,1,0,0,0,1,45,0,0,1,0,1
1298291,1,1,1,0,1,0,0,0,0,26,0,0,0,1,0
1444260,1,0,0,0,0,0,0,0,0,31,0,0,0,1,1
1458670,1,0,1,0,0,0,0,0,0,35,0,0,1,0,0
1678690,1,0,0,0,0,0,0,0,0,37,0,0,0,1,1
1558500,1,1,0,0,0,0,0,0,0,30,0,0,0,1,1
668560,1,0,0,0,0,0,0,0,0,37,0,0,0,1,1
786813,1,0,0,0,0,0,0,0,0,27,0,0,1,0,0
465512,1,1,0,0,1,0,0,0,0,28,0,0,0,1,1
2255515,1,1,1,0,0,0,0,0,0,90,0,0,0,1,1
1032131,1,0,0,0,0,0,0,0,1,80,0,0,0,1,1
254025,1,1,0,0,0,0,0,0,0,26,0,0,0,1,1
376563,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
1971914,1,0,0,0,0,0,0,0,0,29,0,0,0,1,1
229680,1,0,1,0,0,0,0,0,0,24,0,0,0,1,0
1379659,1,1,1,0,0,0,0,0,0,23,0,0,0,1,1
1797014,1,0,0,0,0,0,0,0,0,28,1,0,0,0,0
2243743,1,1,0,0,1,0,0,0,0,38,0,0,0,1,1
438630,1,0,0,0,0,0,0,0,0,45,0,0,1,0,1
693703,1,0,0,0,0,0,0,0,0,44,0,0,0,1,1
765245,1,0,0,0,0,0,0,0,0,29,0,0,0,1,1
2224820,1,0,0,0,0,0,0,0,0,31,0,0,0,1,1
1877352,1,0,0,0,0,0,0,0,0,49,0,0,0,1,1
2333028,1,0,0,0,0,0,0,0,0,40,0,0,0,1,1
483944,1,0,0,0,0,0,0,0,0,22,0,0,0,1,1
1684214,1,0,0,0,0,0,0,0,0,21,0,0,0,1,0
1710155,1,0,0,0,1,0,0,0,1,64,0,0,0,1,1
1211792,1,1,1,0,0,0,0,0,0,36,0,0,0,1,1
186563,1,1,1,0,0,0,0,0,0,35,0,0,0,1,1
2094772,1,0,0,0,0,0,0,0,0,38,0,0,0,1,1
1215451,1,1,0,0,0,0,0,0,0,33,0,0,0,1,1
2395121,1,1,1,0,0,0,0,0,0,59,0,0,0,1,1
2333038,0,0,0,0,0,0,0,0,0,58,0,0,0,1,1
759899,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
2003910,1,0,0,0,0,0,0,0,1,37,0,0,0,1,1
510386,1,1,0,0,0,0,0,0,0,27,0,0,0,1,1
1538034,1,0,0,0,0,0,0,0,0,36,0,0,1,0,1
262258,1,0,0,0,0,0,0,0,0,29,0,0,0,1,0
228626,1,0,0,0,1,0,0,0,0,24,0,0,0,1,0
1519645,1,0,0,0,0,0,0,0,0,21,0,0,1,0,1
2242207,1,0,0,0,0,0,0,0,1,41,0,0,0,1,1
1241638,1,0,0,0,0,0,0,0,1,27,0,0,0,1,0
1361061,1,1,1,0,1,0,0,0,0,58,0,0,0,1,1
1377536,1,0,0,0,0,0,0,0,0,55,0,0,1,0,1
1621673,1,0,0,0,0,0,0,0,1,21,0,0,0,1,0
883379,1,0,1,0,0,0,0,0,0,24,0,0,0,1,0
2110471,1,0,1,0,0,0,0,0,0,34,0,0,1,0,0
874307,1,0,0,0,0,0,0,0,0,59,0,0,0,1,1
1323126,1,1,1,0,1,0,0,0,1,66,0,0,0,1,1
1109623,1,0,0,0,0,0,0,0,0,53,0,0,1,0,1
29002,1,1,1,0,1,0,0,0,1,33,0,0,0,1,1
190094,1,0,1,0,0,0,0,0,1,24,0,0,0,1,0
1557702,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0
1398584,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
280925,1,0,1,0,1,0,0,0,1,28,0,0,0,1,1
130023,1,0,1,0,0,0,0,0,0,26,0,0,0,1,1
2300621,1,0,1,0,1,0,0,0,1,64,0,0,0,1,1
968526,1,0,0,0,0,0,0,0,0,23,0,0,0,1,0
1967919,1,1,1,0,0,0,0,0,0,29,0,0,0,1,1
1316605,1,0,0,0,0,0,0,0,0,23,0,1,0,0,0
262779,1,1,1,0,0,0,0,0,0,44,0,0,0,1,1
1686078,1,1,1,0,0,0,0,0,1,58,0,0,0,1,1
1441421,1,1,1,0,0,0,0,0,0,35,0,0,0,1,1
742801,1,0,0,0,0,0,0,0,0,23,0,1,0,0,1
2425081,1,0,1,0,0,0,0,0,0,27,0,0,0,1,1
1094472,1,1,0,0,0,0,0,0,0,72,0,0,1,0,1
1474034,1,1,1,0,0,0,0,0,0,54,0,0,0,1,1
233936,1,0,1,0,1,0,0,0,0,39,0,0,1,0,1
1513762,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
483950,1,0,1,0,0,0,0,0,0,26,0,0,0,1,1
170313,1,0,0,0,0,0,0,0,0,39,1,0,0,0,0
1422266,1,1,1,0,0,0,0,0,0,28,0,0,0,1,0
1905135,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
278270,1,1,1,0,1,0,0,0,0,26,0,0,0,1,0
2387608,1,0,1,0,0,0,0,0,0,28,0,0,0,1,1
810991,1,1,0,0,0,0,0,0,0,31,0,0,0,1,1
1353922,1,0,1,0,0,0,0,0,0,76,0,0,0,1,1
605689,1,0,0,0,0,0,0,0,0,83,0,0,0,1,1
2274407,0,0,0,0,0,0,0,0,1,62,0,0,0,1,1
1500281,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
2095170,1,0,0,0,0,0,0,0,0,29,0,0,1,0,0
1241999,1,1,0,0,0,0,0,0,0,29,0,0,0,1,1
1072221,1,1,0,0,0,0,0,0,0,86,0,0,0,1,1
317458,1,0,0,0,0,0,0,0,0,35,0,0,0,1,1
2344320,1,0,0,0,1,0,0,0,0,22,0,0,0,1,1
613538,0,1,0,0,0,0,0,0,0,42,0,0,0,1,1
1703607,1,1,1,0,0,0,0,0,0,40,0,0,0,1,1
306396,1,0,1,0,0,0,0,0,0,62,0,0,0,1,1
54067,1,1,1,0,0,0,0,0,0,75,0,0,0,1,1
1796065,1,0,0,0,0,0,0,0,0,21,0,1,0,0,0
10316,1,1,1,0,1,0,0,0,0,40,1,0,0,0,0
2354887,1,0,0,0,0,0,0,0,0,23,0,0,0,1,0
21383,1,0,0,0,0,0,0,0,0,82,0,0,0,1,1
447276,1,1,1,0,0,0,0,0,0,46,0,0,0,1,1
128451,1,0,0,0,0,0,0,0,0,55,0,0,0,1,1
359014,1,0,0,0,1,0,0,0,0,24,0,0,0,1,1
2032629,1,0,0,0,0,0,0,0,0,35,0,0,0,1,1
694711,1,0,1,0,1,0,0,0,0,25,0,0,0,1,0
1276021,1,1,1,0,0,0,0,0,0,72,0,0,0,1,1
239166,1,0,0,0,0,0,0,0,0,64,0,0,0,1,1
195083,1,0,1,0,0,0,0,0,0,28,0,0,0,1,0
2294727,1,0,0,0,0,0,0,0,0,54,0,0,0,1,1
142341,1,0,0,0,0,0,0,0,0,48,1,0,0,0,1
1777189,0,0,0,0,0,0,0,0,1,47,0,0,1,0,1
401420,0,1,1,0,1,0,0,0,0,47,0,0,0,1,1
674872,1,0,0,0,0,0,0,0,0,57,0,0,0,1,1
264444,1,0,0,0,0,0,0,0,0,37,0,0,0,1,1
684040,1,0,1,0,0,0,0,0,0,50,0,0,0,1,1
2293456,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
669440,1,1,1,0,0,0,0,0,0,60,0,0,0,1,1
2144708,1,1,1,0,1,0,0,0,1,79,0,0,0,1,1
418148,1,1,0,0,0,0,0,0,0,27,0,0,0,1,1
181868,1,0,0,0,0,0,0,0,0,41,0,0,1,0,1
2071437,1,0,0,0,0,0,0,0,1,25,0,0,0,1,1
1541697,1,0,0,0,0,0,0,0,0,24,0,0,1,0,1
521730,1,0,0,0,0,0,0,0,0,42,0,0,0,1,1
577689,1,1,0,0,1,0,0,0,0,53,0,0,0,1,1
1024855,1,1,1,0,0,0,0,0,1,44,0,0,0,1,1
631319,1,0,1,0,1,0,0,0,1,26,0,0,0,1,1
514146,1,0,0,0,0,0,0,0,0,21,0,0,0,1,0
1051688,1,0,1,0,0,0,0,0,1,24,0,0,0,1,1
1764722,1,0,0,0,0,0,0,0,0,37,0,0,0,1,1
1999761,1,0,0,0,0,0,0,0,0,31,0,0,1,0,1
148516,1,1,1,0,0,0,0,0,0,35,0,0,0,1,1
47368,1,0,1,0,0,0,0,0,0,79,0,0,0,1,1
1695775,1,0,0,0,0,0,0,0,0,26,0,1,0,0,0
2321514,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
1042038,1,0,1,0,0,0,0,0,0,26,0,0,0,1,0
1143643,1,0,0,0,0,0,0,0,0,29,0,0,0,1,1
2126738,1,0,1,0,0,0,0,0,0,57,0,0,1,0,1
417075,1,0,0,0,0,0,0,0,0,25,0,0,0,1,1
1495113,1,0,1,0,0,0,0,0,0,27,0,0,0,1,1
559639,1,0,1,0,0,0,0,0,0,29,0,0,0,1,1
2268740,1,0,0,0,0,0,0,0,0,64,0,0,0,1,1
1996132,1,0,1,0,0,0,0,0,0,25,0,0,0,1,0
1367414,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
494932,1,1,1,0,0,0,0,0,0,44,0,0,0,1,1
1758197,1,1,1,0,1,0,0,0,0,26,0,0,0,1,0
1484659,1,1,1,0,1,0,0,0,1,29,0,0,0,1,0
1632772,1,1,1,0,1,0,0,0,0,78,0,0,0,1,1
604661,1,0,0,0,0,0,0,0,0,25,1,0,0,0,1
1012468,1,1,0,0,0,0,0,0,0,61,0,0,0,1,1
1542864,1,0,0,0,0,0,0,0,0,36,0,0,0,1,1
1913806,1,1,0,0,0,0,0,0,0,28,0,0,0,1,0
920161,1,1,0,0,0,0,0,0,0,25,0,0,0,1,0
1948444,1,0,1,0,0,0,0,0,1,26,0,0,0,1,1
2137182,1,0,0,0,0,0,0,0,0,32,0,0,0,1,1
535130,1,0,1,0,0,0,0,0,0,25,0,0,0,1,1
1514214,1,0,0,0,0,0,0,0,0,25,0,0,0,1,1
469628,1,0,1,0,0,0,0,0,0,47,0,0,0,1,1
2317296,1,0,0,0,0,0,0,0,0,22,0,0,0,1,0
933600,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
2365943,1,0,1,0,1,0,0,0,1,25,0,0,0,1,0
1131169,1,0,1,0,0,0,0,0,0,27,0,0,0,1,0
2267722,1,0,1,0,0,0,0,0,0,34,0,0,0,1,1
1426283,1,0,0,0,1,0,0,0,0,25,0,0,0,1,0
167645,1,0,0,0,0,0,0,0,0,34,0,0,0,1,1
2033486,0,0,0,0,0,0,0,0,0,54,0,0,0,1,1
2346445,1,1,1,0,1,0,0,0,0,29,0,0,0,1,0
1000973,1,0,0,0,0,0,0,0,0,29,0,0,0,1,0
275585,1,0,1,0,0,0,0,0,0,26,0,0,0,1,0
486064,1,0,0,0,0,0,0,0,0,21,0,0,0,1,1
1178165,1,1,1,0,1,0,0,0,0,50,0,0,0,1,1
419470,1,0,0,0,0,0,0,0,0,35,0,0,0,1,1
100567,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
865015,1,0,0,0,0,0,0,0,0,24,0,0,0,1,1
1200841,1,0,0,0,0,0,0,0,0,47,0,0,0,1,1
494742,1,1,0,0,0,0,0,0,0,33,0,0,0,1,1
1126485,1,0,0,0,0,0,0,0,0,29,0,0,0,1,0
768224,1,1,1,0,0,0,0,0,0,28,0,0,0,1,0
2199623,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1775322,1,1,0,0,0,0,0,0,0,72,0,0,0,1,1
1775974,1,0,0,0,0,0,0,0,0,34,0,0,0,1,1
307506,1,1,1,0,0,0,0,0,0,41.814,0,0,0,1,1
2363106,1,0,0,0,0,0,0,0,0,58,0,0,0,1,1
701986,1,0,1,0,1,0,0,0,0,52,0,0,1,0,1
906310,1,1,1,0,0,0,0,0,0,29,0,0,0,1,1
75666,1,0,1,0,0,0,0,0,0,24,0,0,0,1,1
68072,1,0,1,0,0,0,0,0,1,25,0,0,0,1,1
1959802,1,1,1,0,0,0,0,0,0,66,0,0,0,1,1
1305498,1,0,0,0,0,0,0,0,0,25,0,0,0,1,1
270710,1,0,1,0,0,0,0,0,0,29,0,0,0,1,0
1318500,1,0,1,0,1,0,0,0,0,30,1,0,0,0,1
2425457,1,1,0,0,0,0,0,0,0,30,0,0,0,1,1
1903382,1,0,0,0,0,0,0,0,0,21,0,0,0,1,0
2287605,1,0,0,0,0,0,0,0,0,56,0,0,0,1,1
1689074,1,0,0,0,0,0,0,0,0,21,0,0,0,1,1
319073,1,0,1,0,0,0,0,0,0,54,0,0,0,1,1
245902,1,0,0,0,0,0,0,0,0,27,0,0,0,1,1
876671,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
713282,1,0,0,0,0,0,0,0,1,34,0,0,0,1,1
2378103,1,0,1,0,1,0,0,0,1,29,0,0,0,1,1
834523,0,0,0,0,0,0,0,0,0,33,0,0,0,1,1
1960454,1,1,1,0,0,0,0,0,0,26,0,0,0,1,1
1888285,1,0,1,0,1,0,0,0,1,53,0,0,1,0,0
1421359,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1285340,1,0,0,0,0,0,0,0,0,27,0,0,0,1,0
58429,1,0,0,0,0,0,0,0,0,34,0,0,0,1,1
1244709,1,1,1,0,0,0,0,0,0,27,0,0,0,1,0
2290072,1,1,0,0,0,0,0,0,0,31,0,0,0,1,1
1552015,1,0,1,0,0,0,0,0,0,24,0,0,0,1,0
1811397,1,1,1,0,1,0,0,0,0,40,0,0,0,1,1
1558350,1,0,0,0,1,0,0,0,0,47,0,0,0,1,1
964031,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1760700,1,0,0,0,0,0,0,0,0,83,0,0,0,1,1
1915269,1,0,0,0,0,0,0,0,0,21,0,0,0,1,1
248696,1,0,0,0,0,0,0,0,0,44,0,0,0,1,1
2040333,1,1,1,0,0,0,0,0,0,45,0,0,1,0,1
1736787,1,1,0,0,0,0,0,0,0,40,0,0,0,1,1
2128619,0,0,0,0,0,0,0,0,0,26,0,0,0,1,1
1830225,1,0,0,0,0,0,0,0,0,23,0,0,0,1,1
1612595,1,0,0,0,0,0,0,0,0,39,0,0,0,1,1
416714,1,0,0,0,0,0,0,0,0,21,0,0,0,1,0
1769992,1,0,0,0,0,0,0,0,0,57,0,0,0,1,1
1106317,0,0,1,0,0,0,0,0,0,41,0,0,1,0,0
1849967,1,0,0,0,1,0,0,0,0,22,0,0,0,1,1
1263663,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
216800,1,0,1,0,0,0,0,0,0,24,0,0,0,1,1
1964968,1,0,0,0,0,0,0,0,0,25,0,0,0,1,1
2246820,1,0,0,0,0,0,0,0,0,33,0,0,0,1,1
1966241,1,0,1,0,0,0,0,0,0,56,0,0,0,1,1
1238105,1,0,0,0,0,0,0,0,0,75,0,0,0,1,1
719157,1,0,0,0,0,0,0,0,0,37,0,0,0,1,1
1932644,1,0,0,0,0,0,0,0,0,38,0,0,0,1,1
199451,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0
1948884,1,1,1,0,0,0,0,0,0,87,0,0,0,1,1
2066171,1,0,0,0,0,0,0,0,0,40,0,0,0,1,1
52285,1,0,0,0,0,0,0,0,0,21,0,0,0,1,0
2169602,1,1,1,0,0,0,0,0,0,31,0,0,0,1,1
134041,1,0,0,0,0,0,0,0,0,43,0,0,0,1,1
2178774,1,0,0,0,0,0,0,0,0,60,0,0,0,1,1
1865731,1,0,0,0,0,0,0,0,0,27,0,0,0,1,0
888064,1,0,1,0,0,0,0,0,0,36,0,0,0,1,1
1677013,1,0,0,0,0,0,0,0,0,21,0,0,0,1,1
1305385,1,0,1,0,0,0,0,0,0,25,0,0,0,1,0
129486,1,1,1,0,1,0,0,0,0,76,0,0,0,1,1
1871222,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
332592,1,0,1,0,0,0,0,0,0,32,0,0,0,1,1
1453898,1,0,0,0,0,0,0,0,0,78,0,0,0,1,1
2101088,1,0,0,0,0,0,0,0,0,24,0,0,0,1,1
1235079,1,1,1,0,1,0,0,0,0,30,0,0,0,1,1
33210,1,1,1,0,0,0,0,0,0,32,0,0,0,1,1
2057286,0,0,1,0,0,0,0,0,0,47,0,0,0,1,1
1309006,1,0,0,0,1,0,0,0,0,28,0,0,0,1,1
2081721,1,1,0,0,0,0,0,0,0,36,0,0,0,1,1
1923725,1,0,1,0,0,0,0,0,0,29,0,0,0,1,1
617292,1,0,1,0,0,0,0,0,0,37,0,0,0,1,1
976690,1,0,1,0,0,0,0,0,0,27,0,0,0,1,0
846334,1,0,0,0,0,0,0,0,0,29,0,0,0,1,0
239241,1,0,1,0,0,0,0,0,0,24,0,0,0,1,0
1390268,1,1,1,0,0,0,0,0,0,63,0,0,0,1,1
1429306,1,0,1,0,0,0,0,0,0,28,0,0,0,1,0
886084,1,1,1,0,1,0,0,0,0,32,0,0,0,1,1
404546,1,0,0,0,0,0,0,0,0,32,0,0,0,1,1
1783948,1,1,0,0,0,0,0,0,0,55,0,0,0,1,1
1775518,1,0,0,0,0,0,0,0,0,38,0,0,0,1,1
2090243,1,0,0,0,1,0,0,0,0,22,0,0,0,1,1
300912,1,0,0,0,1,0,0,0,0,23,0,0,0,1,0
532728,1,0,0,0,0,0,0,0,0,45,0,0,0,1,1
2169841,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0
781344,1,0,1,0,0,0,0,0,0,25,0,0,0,1,0
276081,0,0,0,0,0,0,0,0,0,76,0,0,0,1,1
1187837,1,1,0,0,0,0,0,0,0,45,1,0,0,0,1
2324143,1,1,1,0,0,0,0,0,0,52,0,0,0,1,1
2207508,1,0,0,0,0,0,0,0,0,32,1,0,0,0,0
143442,1,1,1,0,1,0,0,0,1,77,0,0,0,1,1
1222055,1,0,0,0,0,0,0,0,0,29,0,0,0,1,1
1672489,1,0,0,0,0,0,0,0,0,24,0,0,1,0,1
1679572,1,0,0,0,0,0,0,0,0,33,0,0,1,0,0
263765,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
2135350,0,1,1,0,0,0,0,0,0,30,1,0,0,0,1
1264865,1,1,1,0,0,0,0,0,0,26,0,0,0,1,0
496735,1,0,0,0,1,0,0,0,0,22,0,0,0,1,1
1262966,1,1,1,0,1,0,0,0,0,79,0,0,0,1,1
303848,1,0,0,0,0,0,0,0,0,33,0,0,1,0,1
1681442,1,0,0,0,1,0,0,0,0,43,0,0,0,1,1
1136143,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1410887,1,0,0,0,0,0,0,0,0,58,0,0,1,0,1
619770,1,0,1,0,0,0,0,0,1,58,0,0,0,1,1
847010,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0
848693,1,0,1,0,1,0,0,0,0,53,0,0,0,1,1
341295,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
309658,1,0,0,0,0,0,0,0,0,69,0,0,1,0,0
827528,1,1,0,0,0,0,0,0,0,26,0,0,0,1,0
596328,1,1,1,0,0,0,0,0,0,38,0,0,0,1,1
446533,1,0,1,0,0,0,0,0,0,25,0,0,0,1,1
1763777,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
2056456,1,0,0,0,0,0,0,0,0,54,1,0,0,0,1
380619,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
2308212,1,0,0,0,0,0,0,0,0,23,0,0,0,1,1
2083369,1,0,0,0,1,0,0,0,0,22,0,0,0,1,1
148803,1,1,1,0,0,0,0,0,0,46,0,0,0,1,1
643985,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
570891,1,0,1,0,1,0,0,0,0,57,0,0,0,1,1
1243963,1,0,1,0,0,0,0,0,0,34,0,0,0,1,1
1963807,1,0,0,0,0,0,0,0,0,23,0,0,0,1,0
779361,1,0,0,0,0,0,0,0,0,40,0,0,1,0,0
2093767,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
2191400,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0
880790,1,0,0,0,0,0,0,0,0,28,0,0,0,1,0
1471999,1,0,1,0,0,0,0,0,0,28,0,0,0,1,1
362824,1,0,0,0,0,0,0,0,0,58,0,0,0,1,1
1126902,1,1,0,0,0,0,0,0,0,62,0,0,0,1,1
1815719,1,1,1,0,0,0,0,0,0,42,0,0,0,1,1
482746,0,0,0,0,0,0,0,0,0,21,0,0,0,1,1
771560,1,1,1,0,0,0,0,0,0,44,0,0,1,0,0
1372269,1,0,0,0,0,0,0,0,0,51,0,0,0,1,1
404262,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
535761,1,0,0,0,0,0,0,0,0,28,0,1,0,0,0
2406773,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
2252883,1,0,1,0,0,0,0,0,0,24,0,0,0,1,0
948288,1,0,1,0,0,0,0,0,0,27,0,0,0,1,0
976422,1,0,0,0,0,0,0,0,1,71,0,0,0,1,1
504166,1,0,0,0,0,0,0,0,0,60,0,0,1,0,0
2114112,0,0,0,0,0,0,0,0,1,23,0,0,0,1,0
2230591,1,0,0,0,0,0,0,0,0,33,0,0,0,1,1
1693441,1,0,0,0,0,0,0,0,0,34,0,0,0,1,1
1540549,0,0,0,0,0,0,0,0,1,22,0,0,0,1,0
110140,1,0,0,0,1,0,0,0,0,25,0,0,0,1,1
1033476,1,0,0,0,0,0,0,0,0,34,0,0,1,0,1
1308259,1,1,1,0,1,0,0,0,1,50,0,0,0,1,1
2054377,1,1,1,0,1,0,0,0,0,27,0,0,1,0,0
2415222,1,1,0,0,0,0,0,0,0,42,0,0,0,1,1
693152,1,0,0,0,0,0,0,0,0,44,0,0,1,0,1
2062596,1,0,0,0,0,0,0,0,0,21,0,0,0,1,0
1193014,1,0,0,0,0,0,0,0,0,24,1,0,0,0,1
1289922,1,0,0,0,0,0,0,0,0,88,0,0,0,1,1
1433245,1,1,1,0,0,0,0,0,0,49,0,0,0,1,1
724378,1,0,0,0,0,0,0,0,0,28,0,0,0,1,0
55047,1,0,0,0,0,0,0,0,0,90,0,0,0,1,1
176631,1,0,0,0,0,0,0,0,0,32,0,0,0,1,1
664891,1,0,0,0,0,0,0,0,0,30,0,0,0,1,1
1603667,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
1228725,1,0,0,0,0,0,0,0,0,31,0,0,0,1,1
1222249,1,0,0,0,0,0,0,0,1,35,0,0,1,0,0
449634,1,0,1,0,0,0,0,0,0,31,0,0,0,1,1
1629547,1,0,1,0,0,0,0,0,0,26,0,0,0,1,0
1097004,1,0,1,0,0,0,0,0,0,31,0,0,0,1,1
1772771,1,0,0,0,0,0,0,0,0,23,0,0,0,1,0
858822,1,0,0,0,0,0,0,0,0,48,0,0,0,1,1
1889818,1,0,0,0,0,0,0,0,0,53,0,0,0,1,1
290776,1,0,1,0,0,0,0,0,1,27,0,0,0,1,1
108739,1,1,1,0,0,0,0,0,0,30,0,0,0,1,1
610118,1,0,0,0,0,0,0,0,0,22,0,0,0,1,0
1723677,1,0,1,0,0,0,0,0,0,25,0,0,0,1,0
1078039,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
2295022,1,1,1,0,0,0,0,0,0,80,0,0,0,1,1
1280909,1,1,0,0,0,0,0,0,0,29,0,0,0,1,0
60793,1,0,1,0,0,0,0,0,0,38,0,0,0,1,1
1390358,1,0,0,0,1,0,0,0,0,23,0,0,0,1,1
1722930,1,0,0,0,0,0,0,0,0,30,0,0,1,0,0
2389416,1,0,0,0,0,0,0,0,0,32,0,0,0,1,1
1900423,1,0,0,0,0,0,0,0,0,47,0,0,0,1,1
1969400,1,0,1,0,0,0,0,0,0,28,0,0,0,1,1
386527,1,0,0,0,0,0,0,0,0,26,0,0,0,1,1
1777726,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0
1815494,1,0,0,0,0,0,0,0,0,37,0,1,0,0,1
909082,1,0,1,0,1,0,0,0,0,47,1,0,0,0,0
1592364,1,0,0,0,0,0,0,0,0,22,0,1,0,0,1
680862,1,1,1,0,0,0,0,0,1,67,0,0,1,0,0
156248,1,0,0,0,0,0,0,0,0,23,0,0,0,1,0
583470,1,0,0,0,0,0,0,0,0,20,0,0,0,1,1
2112192,1,0,1,0,0,0,0,0,1,56,0,0,1,0,1
1365050,1,0,0,0,1,0,0,0,0,23,0,0,0,1,1
1742836,1,1,0,0,0,0,0,0,0,37,0,0,0,1,1
2019191,1,1,0,0,0,0,0,0,0,37,0,0,0,1,1
841443,1,0,0,0,0,0,0,0,0,28,1,0,0,0,0
962044,1,1,0,0,0,0,0,0,0,80,0,0,0,1,1
2110413,1,0,0,0,0,0,0,0,0,23,0,0,0,1,0
399098,1,1,0,0,0,0,0,0,0,27,0,0,0,1,1
2062449,1,0,0,0,0,0,0,0,0,24,1,0,0,0,1
1673488,1,0,0,0,0,0,0,0,0,36,0,0,1,0,1
1413239,1,1,0,0,0,0,0,0,0,81,0,0,0,1,1
636606,1,1,1,0,0,0,0,0,0,27,0,0,0,1,1
851419,1,1,1,0,0,0,0,0,0,54,0,1,0,0,1
1971053,1,0,0,0,0,0,0,0,0,22,0,0,0,1,0
1712756,1,0,1,0,1,0,0,0,0,24,0,0,0,1,1
1162108,1,1,0,0,0,0,0,0,0,26,0,0,0,1,0
1440545,1,0,0,0,0,0,0,0,0,34,0,0,0,1,1
300085,1,0,0,0,0,0,0,0,0,22,0,0,0,1,1
2107837,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0
487516,1,0,0,0,0,0,0,0,0,57,0,0,0,1,1
638513,1,0,0,0,0,0,0,0,0,90,0,0,1,0,0
1621923,1,0,0,0,0,0,0,0,1,27,0,0,1,0,1
2127334,1,0,0,0,0,0,0,0,0,39,0,1,0,0,1
141120,1,1,0,0,0,0,0,0,0,30,0,0,0,1,1
2021880,1,1,1,0,0,0,0,0,0,43,0,0,0,1,1
1720177,1,0,1,0,0,0,0,0,0,62,0,0,0,1,1
1722804,1,0,0,0,0,0,0,0,0,28,0,0,0,1,1
1795175,1,1,1,0,0,0,0,0,0,67,0,0,0,1,1
1828886,1,1,1,0,0,0,0,0,0,55,0,0,0,1,1
714003,1,0,1,0,1,0,0,0,1,45,1,0,0,0,1
1289175,1,1,1,0,0,0,0,0,0,39,0,0,0,1,1
1715840,1,0,1,0,0,0,0,0,0,24,0,0,0,1,0
149906,1,0,1,0,0,0,0,0,0,54,0,0,0,1,1
1641337,1,0,0,0,0,0,0,0,0,34,0,0,0,1,1
2393599,1,0,1,0,0,0,0,0,0,28,0,0,0,1,1
821487,1,0,0,0,0,0,0,0,0,26,0,0,0,1,0
2027919,1,0,1,0,0,0,0,0,0,29,0,0,0,1,1
1207024,1,0,0,0,0,0,0,0,0,20,0,0,0,1,0
205896,1,0,0,0,0,0,0,0,0,34,0,0,0,1,1
400367,0,0,0,0,0,0,0,0,0,21,0,0,0,1,1
1780113,1,0,0,0,0,0,0,0,0,42,0,0,0,1,1
1906812,1,0,0,0,0,0,0,0,0,59,0,0,0,1,1
620692,1,1,0,0,0,0,0,0,0,29,1,0,0,0,0
1161306,1,0,1,0,0,0,0,0,1,32,0,0,0,1,1
